latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-26.675,27.837,309.5,1,1,2017-04-22,0820,Terra,MODIS,56,6.0NRT,296.2,4.4,D
-26.673,27.827,332,1,1,2017-04-22,0820,Terra,MODIS,75,6.0NRT,296.7,27,D
-26.67,27.806,308.4,1,1,2017-04-22,0820,Terra,MODIS,42,6.0NRT,296.4,4.5,D
-26.167,28.194,307.3,1,1,2017-04-22,0815,Terra,MODIS,51,6.0NRT,293.5,3,D
-26.112,28.138,305.2,1,1,2017-04-22,0815,Terra,MODIS,26,6.0NRT,292.3,2.5,D
-26.041,29.408,311.5,1,1,2017-04-22,0815,Terra,MODIS,38,6.0NRT,296.9,7.5,D
-26.026,29.369,311.6,1,1,2017-04-22,0815,Terra,MODIS,49,6.0NRT,297.4,7.1,D
-25.715,27.409,316.6,1,1,2017-04-22,0815,Terra,MODIS,73,6.0NRT,299.4,9.6,D
-25.713,27.399,317.9,1,1,2017-04-22,0815,Terra,MODIS,74,6.0NRT,299.4,10.7,D
-25.621,27.22,328.7,1,1,2017-04-22,0815,Terra,MODIS,84,6.0NRT,299.9,23.5,D
-25.93,29.402,312.8,1,1,2017-04-22,0815,Terra,MODIS,64,6.0NRT,297.4,7.4,D
-25.861,29.177,309,1,1,2017-04-22,0815,Terra,MODIS,55,6.0NRT,296.4,5.2,D
-25.859,29.167,310,1,1,2017-04-22,0815,Terra,MODIS,62,6.0NRT,296.8,6.1,D
-25.662,27.843,311.4,1,1,2017-04-22,0815,Terra,MODIS,64,6.0NRT,298.7,6,D
-25.491,27.101,308.6,1.1,1,2017-04-22,0815,Terra,MODIS,56,6.0NRT,296.8,5.5,D
-25.587,31.457,326.9,1.2,1.1,2017-04-22,0815,Terra,MODIS,83,6.0NRT,295.7,27.6,D
-25.577,31.459,319.6,1.2,1.1,2017-04-22,0815,Terra,MODIS,76,6.0NRT,296.1,18.5,D
-24.908,28.272,309.8,1,1,2017-04-22,0815,Terra,MODIS,57,6.0NRT,296.3,5.4,D
-25.06,30.473,305.6,1.1,1,2017-04-22,0815,Terra,MODIS,32,6.0NRT,294.9,4.5,D
-24.819,30.125,314.5,1,1,2017-04-22,0815,Terra,MODIS,69,6.0NRT,300.6,7.5,D
-24.817,30.115,313.9,1,1,2017-04-22,0815,Terra,MODIS,68,6.0NRT,299.9,6.7,D
-24.746,30.195,314.7,1,1,2017-04-22,0815,Terra,MODIS,44,6.0NRT,300.3,7.3,D
